day,hour,zone_id,zone_type,baseline_demand_kw,actual_demand_kw,grid_capacity_kw,load_ratio,stress_level,is_weekend
13,11,Z3,corridor,295.13,301.95,460.0,0.656,medium,True
13,11,Z4,mixed,364.32,373.92,520.0,0.719,medium,True
13,12,Z1,residential,309.87,305.79,380.0,0.805,high,True
13,12,Z2,commercial,1238.28,1327.76,600.0,2.213,critical,True
13,12,Z3,corridor,292.27,300.72,460.0,0.654,medium,True
13,12,Z4,mixed,346.78,375.76,520.0,0.723,medium,True
13,13,Z1,residential,317.09,299.89,380.0,0.789,medium,True
13,13,Z2,commercial,1252.62,1336.61,600.0,2.228,critical,True
13,13,Z3,corridor,294.57,311.73,460.0,0.678,medium,True
13,13,Z4,mixed,397.75,356.17,520.0,0.685,medium,True
13,14,Z1,residential,293.42,311.25,380.0,0.819,high,True
13,14,Z2,commercial,1230.89,1337.0,600.0,2.228,critical,True
13,14,Z3,corridor,291.71,304.2,460.0,0.661,medium,True
13,14,Z4,mixed,361.67,359.63,520.0,0.692,medium,True
13,15,Z1,residential,315.25,284.76,380.0,0.749,medium,True
13,15,Z2,commercial,1236.21,1275.1,600.0,2.125,critical,True
13,15,Z3,corridor,279.68,286.95,460.0,0.624,medium,True
13,15,Z4,mixed,354.01,355.11,520.0,0.683,medium,True
13,16,Z1,residential,296.11,307.93,380.0,0.81,high,True
13,16,Z2,commercial,1286.72,1296.51,600.0,2.161,critical,True
13,16,Z3,corridor,286.36,288.85,460.0,0.628,medium,True
13,16,Z4,mixed,728.8,759.75,520.0,1.461,critical,True
13,17,Z1,residential,282.28,289.57,380.0,0.762,medium,True
13,17,Z2,commercial,260.71,262.04,600.0,0.437,low,True
13,17,Z3,corridor,910.83,871.52,460.0,1.895,critical,True
13,17,Z4,mixed,728.54,732.36,520.0,1.408,critical,True
13,18,Z1,residential,1035.17,1048.82,380.0,2.76,critical,True
13,18,Z2,commercial,356.88,386.02,600.0,0.643,medium,True
13,18,Z3,corridor,890.28,875.12,460.0,1.902,critical,True
13,18,Z4,mixed,745.73,767.09,520.0,1.475,critical,True
13,19,Z1,residential,1043.34,1019.57,380.0,2.683,critical,True
13,19,Z2,commercial,350.8,357.26,600.0,0.595,medium,True
13,19,Z3,corridor,847.93,867.22,460.0,1.885,critical,True
13,19,Z4,mixed,743.05,735.3,520.0,1.414,critical,True
13,20,Z1,residential,1048.45,1026.9,380.0,2.702,critical,True
13,20,Z2,commercial,367.3,364.43,600.0,0.607,medium,True
13,20,Z3,corridor,880.37,889.05,460.0,1.933,critical,True
13,20,Z4,mixed,748.84,726.3,520.0,1.397,critical,True
13,21,Z1,residential,1083.58,1042.01,380.0,2.742,critical,True
13,21,Z2,commercial,345.06,366.72,600.0,0.611,medium,True
13,21,Z3,corridor,906.92,955.25,460.0,2.077,critical,True
13,21,Z4,mixed,748.2,827.02,520.0,1.59,critical,True
13,22,Z1,residential,1006.31,1063.63,380.0,2.799,critical,True
13,22,Z2,commercial,255.36,272.53,600.0,0.454,low,True
13,22,Z3,corridor,158.71,157.84,460.0,0.343,low,True
13,22,Z4,mixed,368.26,374.92,520.0,0.721,medium,True
13,23,Z1,residential,138.32,135.65,380.0,0.357,low,True
13,23,Z2,commercial,284.32,278.29,600.0,0.464,low,True
13,23,Z3,corridor,161.71,153.52,460.0,0.334,low,True
13,23,Z4,mixed,218.07,231.35,520.0,0.445,low,True
